customer_id,occupation,income,age,residency,customer_type,risk_category,account_count,income_tier_fixed,income_tier_percentile,avg_spend_txn_count,avg_total_spend,avg_txn_amount,max_txn_amount_seen,total_odd_hour_txns,avg_channel_diversity,avg_location_diversity,total_international_txns,avg_weekday_txn_count,avg_weekend_txn_count,active_months,spend_e-commerce,spend_electronics,spend_fuel,spend_grocery,spend_pharmacy,spend_restaurants,spend_retail,spend_utilities,total_category_spend,pct_spend_e-commerce,pct_spend_electronics,pct_spend_fuel,pct_spend_grocery,pct_spend_pharmacy,pct_spend_restaurants,pct_spend_retail,pct_spend_utilities
SAL100737,Salaried - IT,149270.0,38.0,Resident,Individual,Medium,1,Mass Affluent,Q4 - Top 25%,8.916666666666666,41951.144166666665,4885.181881313131,92116.1,0.0,4.166666666666667,7.833333333333333,12.0,6.0,2.9166666666666665,12.0,49287.09,161004.67,12056.66,112796.59,16212.08,3907.0899999999997,30090.91,25942.54,411297.63,0.11983314856445926,0.3914553798911995,0.02931371133842906,0.2742456600102461,0.039416905952023115,0.00949942259574897,0.07316091269478017,0.06307485895311384
SAL100738,Salaried - Government,81217.0,43.0,Non-Resident,Individual,Medium,3,Mass Affluent,Q3,1.0,191230.12,191230.12,191230.12,0.0,1.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,
SAL100739,Salaried - IT,73224.0,49.0,Resident,Individual,Low,1,Mass Affluent,Q3,9.583333333333334,46308.34166666667,4995.05418012543,25110.61,0.0,4.5,8.166666666666666,10.0,6.0,3.5833333333333335,12.0,62209.840000000004,46726.479999999996,17806.04,103384.51,2692.6000000000004,15702.4,26317.68,29051.440000000002,303890.99,0.2047110379942492,0.15376066266393748,0.0585935107849035,0.3402026167343757,0.008860414058343752,0.05167116010909043,0.08660237014595266,0.09559822750914729
SAL100740,Salaried - IT,51626.0,55.0,Non-Resident,Joint,Low,1,Mass Affluent,Q2,9.5,26178.155,2580.625910304973,65658.71,0.0,4.5,8.25,16.0,7.166666666666667,2.3333333333333335,12.0,20025.73,48588.88,9135.42,100438.71,9788.11,18785.33,17877.87,23839.1,248479.15,0.08059320067699845,0.1955450990555948,0.03676533825876336,0.40421383444043496,0.03939207776588096,0.07560123253802181,0.0719491756149359,0.09594004164936977
SAL100741,Salaried - IT,128869.0,36.0,Resident,Joint,Low,1,Mass Affluent,Q4 - Top 25%,9.166666666666666,52101.82916666666,6163.900463804713,199133.81,0.0,3.8333333333333335,8.0,17.0,6.583333333333333,2.5833333333333335,12.0,34983.979999999996,165635.43,14692.29,121203.79000000001,5373.400000000001,13804.13,37649.36,32745.76,426088.14,0.08210503113276045,0.38873513353363925,0.034481809327056134,0.2844570843957309,0.012611005788614535,0.03239735797386897,0.08836049743135305,0.07685208041697664
SAL100742,Salaried - Government,114688.0,28.0,Non-Resident,Individual,Low,1,Mass Affluent,Q3,9.0,36580.8025,4013.475788720539,31536.48,0.0,4.083333333333333,8.083333333333334,12.0,6.25,2.75,12.0,50152.270000000004,149448.19,11074.36,130670.72,15021.73,9290.59,36324.43,36987.34,438969.63,0.11424997670112168,0.34045223128533975,0.025228077851308303,0.2976759918448117,0.034220431149189066,0.021164539332709644,0.08274930090266154,0.08425945093285837
SAL100743,Salaried - IT,42459.0,53.0,Non-Resident,Corporate,Medium,1,Mass,Q2,8.666666666666666,21422.157499999998,2437.5888651695527,21229.5,0.0,4.333333333333333,7.666666666666667,16.0,6.416666666666667,2.25,12.0,25880.22,62038.94,17247.98,84858.19,7176.29,6894.56,24909.15,28060.56,257065.89,0.10067543383527079,0.2413347799663347,0.0670955605973239,0.33010287751517714,0.027916150213472504,0.026820205512291032,0.09689791982903682,0.1091570725310931
SAL100744,Salaried - IT,75265.0,46.0,Non-Resident,Corporate,Low,1,Mass Affluent,Q3,9.0,52396.28916666666,5234.850621212121,171337.31,0.0,4.166666666666667,7.916666666666667,9.0,6.5,2.5,12.0,65871.55,79034.95999999999,12371.72,109633.79,13794.75,8833.93,35560.85,32318.32,357419.87,0.18429739230781994,0.22112637442344768,0.0346139681601921,0.3067366959760799,0.03859536404621265,0.024715833509759824,0.09949320948496791,0.09042116209151999
SAL100745,Salaried - Government,55781.0,49.0,Non-Resident,Corporate,Low,2,Mass Affluent,Q2,11.166666666666666,73708.42,6812.1415349002855,186462.84,0.0,4.5,8.833333333333334,15.0,7.416666666666667,3.75,12.0,35937.08,98586.87,17562.61,74437.12,9786.33,10445.82,19782.4,23694.989999999998,290233.22,0.1238213875034705,0.3396815498928758,0.060512059922017206,0.25647346640746366,0.033718848586664206,0.035991124654855156,0.06816035738431322,0.08164120564834032
SAL100746,Salaried - Government,106219.0,42.0,Non-Resident,Joint,Low,1,Mass Affluent,Q3,9.333333333333334,58404.684166666666,6323.198057870371,67838.2,0.0,4.416666666666667,8.0,16.0,7.0,2.3333333333333335,12.0,29870.22,79998.04,20958.96,88832.36,10686.41,4468.91,33604.88,33316.19,301735.97000000003,0.09899456137098935,0.2651259642660435,0.06946125780098407,0.2944042766926329,0.035416427149868805,0.014810663773364506,0.1113718062848125,0.11041504266130418
SAL100747,Salaried - IT,47264.0,40.0,Non-Resident,Joint,Low,2,Mass,Q2,9.583333333333334,25931.135,2669.238523779461,29325.04,0.0,4.166666666666667,7.75,10.0,6.916666666666667,2.6666666666666665,12.0,24235.25,77391.24,14432.12,85167.42,4775.42,11931.16,38340.39,25575.579999999998,281848.58,0.08598677346538343,0.2745844594994944,0.05120522516026158,0.3021743803002307,0.016943211138406303,0.042331808093551505,0.1360318721492228,0.09074227019344926
SAL100748,Salaried - IT,41760.0,24.0,Non-Resident,Corporate,Low,2,Mass,Q2,9.5,26798.751666666663,2841.2329943181817,18230.95,0.0,4.5,8.333333333333334,19.0,6.166666666666667,3.3333333333333335,12.0,20802.37,43256.51,7743.27,95675.58,13911.35,7573.74,17718.91,23065.1,229746.83000000002,0.09054475310932472,0.18827902870302932,0.03370349005468323,0.41643917350241566,0.060550781048861475,0.0329655908636476,0.07712363213020175,0.10039355058783617
SAL100749,Salaried - Government,81372.0,41.0,Non-Resident,Corporate,Medium,1,Mass Affluent,Q3,10.166666666666666,57752.95916666667,5583.30335473323,28979.25,0.0,4.666666666666667,8.5,6.0,7.416666666666667,2.75,12.0,25895.64,150897.57,33679.29,124852.78,6227.51,11447.4,17604.33,33692.41,404296.93000000005,0.06405104288078566,0.3732345185010433,0.08330335330520565,0.3088145635931492,0.015403307663008965,0.028314338177141237,0.04354307117790877,0.0833358047017572
SAL100750,Salaried - IT,32152.0,57.0,Resident,Individual,Medium,1,Mass,Q2,10.166666666666666,50697.012500000004,4860.182591269841,165539.77,0.0,4.416666666666667,8.333333333333334,7.0,6.75,3.4166666666666665,12.0,20793.71,74765.57,10422.99,85686.48,13012.89,1376.32,20036.04,26205.84,252299.84,0.08241665947945112,0.2963361768283325,0.04131191680502057,0.3396216184679308,0.051577083838023834,0.0054550966025186534,0.07941360565270275,0.10386784232601971
SAL100751,Salaried - IT,142332.0,26.0,Resident,Joint,Low,2,Mass Affluent,Q4 - Top 25%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAL100752,Salaried - Government,117933.0,36.0,Non-Resident,Joint,Medium,1,Mass Affluent,Q3,9.0,30820.438333333335,3726.87954527417,30015.34,0.0,4.333333333333333,8.083333333333334,11.0,6.5,2.5,12.0,31756.21,104645.31,12500.800000000001,142600.61000000002,9454.78,5532.32,37283.62,26071.61,369845.26,0.0858635041043922,0.2829434937195085,0.033800081688217395,0.38556830497165223,0.025564150801878602,0.01495847209181483,0.10080870037377254,0.07049329224876372
SAL100753,Salaried - IT,62239.0,39.0,Resident,Corporate,Low,2,Mass Affluent,Q2,10.666666666666666,56045.579999999994,5235.956972798035,31119.5,0.0,4.416666666666667,8.333333333333334,17.0,7.75,2.9166666666666665,12.0,55119.83,80770.5,10318.3,114185.99,4567.59,12990.01,16416.489999999998,28490.14,322858.85000000003,0.17072423444486653,0.25017279222793487,0.03195916729555345,0.35367155027653724,0.014147327849306283,0.04023433150430908,0.05084726653768356,0.0882433298638089
SAL100754,Salaried - IT,114300.0,32.0,Resident,Joint,Low,2,Mass Affluent,Q3,10.75,69711.31583333334,6459.91793407981,165812.41,0.0,4.333333333333333,9.5,12.0,7.75,3.0,12.0,27540.83,96897.08,14012.68,142871.77,10212.39,15393.07,35091.71,34487.38,376506.91,0.07314827236504107,0.25735803892682874,0.03721759050849824,0.3794665282504377,0.02712404401820939,0.04088389772182402,0.09320336245621628,0.09159826575294461
SAL100755,Salaried - Government,146785.0,32.0,Non-Resident,Individual,Medium,1,Mass Affluent,Q4 - Top 25%,10.083333333333334,74428.71666666667,7543.731823431198,50251.37,0.0,4.416666666666667,8.166666666666666,8.0,7.166666666666667,2.9166666666666665,12.0,61152.8,116172.42,13158.35,103821.34,3253.99,5976.15,61560.14,23872.61,388967.80000000005,0.15721815533316638,0.2986684758995474,0.03382889277724274,0.26691499913360434,0.008365705336020102,0.015364125256640779,0.15826538854887215,0.061374257714905955
SAL100756,Salaried - IT,85323.0,45.0,Non-Resident,Joint,Low,2,Mass Affluent,Q3,9.5,46653.22,4848.299367484367,30574.19,0.0,4.25,8.25,14.0,6.75,2.75,12.0,42899.95,68297.92,7664.360000000001,110252.62,12886.36,9289.39,35948.009999999995,30800.02,318038.63,0.1348891170861854,0.21474724627005215,0.024098833528493065,0.34666424012705627,0.04051822258195491,0.029208370064982354,0.11303032590726476,0.09684364443401106
SAL100757,Salaried - Government,48332.0,58.0,Non-Resident,Individual,Low,2,Mass,Q2,10.333333333333334,43011.4425,4141.358610690236,16769.7,0.0,4.5,7.916666666666667,13.0,7.0,3.3333333333333335,12.0,38313.5,51255.25,10468.390000000001,77858.95,7800.389999999999,9694.380000000001,22797.66,26945.510000000002,245134.03,0.15629612910129206,0.20909071661735418,0.04270476033050165,0.31761787622877163,0.031820918539951386,0.03954726318496049,0.09300079633986354,0.10992153965730503
SAL100758,Salaried - IT,52292.0,40.0,Non-Resident,Joint,Low,1,Mass Affluent,Q2,10.083333333333334,30949.53583333333,3014.0069046416543,24964.06,0.0,4.333333333333333,8.5,13.0,6.833333333333333,3.25,12.0,35784.78,159667.02000000002,11803.88,97674.1,7128.34,15663.67,18500.7,25171.94,371394.43000000005,0.09635249510877154,0.42991226335839233,0.03178259835506956,0.2629929048747446,0.019193448862439857,0.04217529595153056,0.04981415580195965,0.06777683768709185
SAL100759,Salaried - Government,123639.0,32.0,Resident,Individual,Low,2,Mass Affluent,Q3,9.416666666666666,50881.19583333333,5537.705657918471,36538.99,0.0,4.333333333333333,7.666666666666667,8.0,6.833333333333333,2.5833333333333335,12.0,33357.39,105158.32,10469.710000000001,111451.45999999999,11614.630000000001,10180.25,23778.12,26274.81,332284.69,0.10038798356914969,0.31647055421060777,0.031508252757597714,0.3354095549813023,0.03495385237279515,0.030637132273533277,0.07155948111843491,0.07907318871657915
SAL100760,Salaried - Government,130001.0,50.0,Non-Resident,Corporate,Low,2,Mass Affluent,Q4 - Top 25%,11.0,99016.1825,9068.161303603803,42007.49,0.0,4.583333333333333,8.833333333333334,11.0,8.0,3.0,12.0,63224.9,231509.95,13863.599999999999,109618.64,8160.23,11530.800000000001,23296.27,26504.76,487709.15,0.1296364851879445,0.4746885515680811,0.028425958381137605,0.2247623199195668,0.01673175498142694,0.02364277971819885,0.04776672736199433,0.05434542288164985
SAL100761,Salaried - Government,103687.0,56.0,Resident,Joint,Medium,1,Mass Affluent,Q3,8.916666666666666,31397.209166666667,3451.095098454786,29991.45,0.0,4.166666666666667,7.416666666666667,11.0,6.083333333333333,2.8333333333333335,12.0,18091.54,113520.73000000001,16054.13,114072.07,10289.14,25462.31,45432.54,33844.05,376766.51,0.04801790902275258,0.301302602505727,0.04261028932746703,0.3027659491285465,0.027309062050127543,0.0675811393109223,0.12058539916406052,0.0898276494903966
SAL100762,Salaried - Government,30300.0,46.0,Non-Resident,Joint,Low,2,Mass,Q2,10.666666666666666,41956.355833333335,3917.51929210373,181648.13,0.0,4.583333333333333,8.916666666666666,16.0,7.833333333333333,2.8333333333333335,12.0,31616.67,21653.4,17431.81,103706.72,8132.7,7639.45,38725.32,20164.19,249070.26,0.1269387601715275,0.08693691490907024,0.06998752079031836,0.4163753633211769,0.0326522323460055,0.030671867448165024,0.15547950204893993,0.08095783896479651
SAL100763,Salaried - IT,80694.0,40.0,Resident,Joint,Low,2,Mass Affluent,Q3,11.166666666666666,94032.96833333332,8482.617428571428,197859.15,0.0,4.583333333333333,8.75,18.0,8.833333333333334,2.3333333333333335,12.0,44732.82,121231.04000000001,15045.71,112983.71,14253.65,11019.54,34749.37,37916.88,391932.72000000003,0.11413392584319063,0.30931594585927913,0.038388501985748974,0.28827322709877345,0.03636759390744411,0.02811589703457267,0.08866156926117319,0.0967433390098178
SAL100764,Salaried - IT,139918.0,46.0,Non-Resident,Joint,Low,1,Mass Affluent,Q4 - Top 25%,9.75,85891.4025,9138.859388537388,147314.48,0.0,4.5,7.916666666666667,8.0,6.916666666666667,2.8333333333333335,12.0,35471.1,153181.06,27353.26,113673.33,6107.66,9889.43,27583.22,25795.5,399054.56,0.0888878453111775,0.3838599413573923,0.06854516334808954,0.28485661208833196,0.015305325667748289,0.024782150089952614,0.06912142540107799,0.06464153673622976
SAL100765,Salaried - IT,104174.0,36.0,Resident,Joint,High,1,Mass Affluent,Q3,9.916666666666666,69855.18583333334,6793.571245076683,106042.89,0.0,4.333333333333333,8.166666666666666,9.0,7.25,2.6666666666666665,12.0,42042.130000000005,68074.09,15105.36,118851.55,983.31,26901.04,8838.43,34442.04,315237.95,0.13336633485911198,0.21594509798074754,0.04791732721266586,0.3770217069359828,0.0031192627664277093,0.08533566469392406,0.02803732862747014,0.10925727692366988
SAL100766,Salaried - IT,87537.0,46.0,Non-Resident,Corporate,Low,1,Mass Affluent,Q3,10.333333333333334,54826.67916666667,5260.5136130050505,30494.4,0.0,4.583333333333333,8.083333333333334,12.0,7.666666666666667,2.6666666666666665,12.0,30426.260000000002,142761.89,19958.989999999998,115856.58,14474.05,5022.639999999999,15461.970000000001,31691.84,375654.22000000003,0.08099538985612886,0.3800353686962441,0.05313128120855396,0.3084128270940228,0.03853024731094462,0.013370380878457851,0.04116011261633105,0.08436439233931672
SAL100767,Salaried - IT,42709.0,22.0,Resident,Individual,Low,1,Mass,Q2,9.0,31408.126666666667,3464.073909241222,94372.46,2.0,4.166666666666667,7.583333333333333,10.0,7.166666666666667,1.8333333333333333,12.0,46388.049999999996,72798.43,13339.23,81235.04000000001,5027.48,15643.27,24950.57,23142.99,282525.06,0.1641909216831951,0.25767070007878234,0.04721432498766658,0.28753215732438037,0.017794810839080962,0.055369495364411214,0.08831276772403836,0.08191482199844503
SAL100768,Salaried - IT,143281.0,39.0,Non-Resident,Joint,Low,1,Mass Affluent,Q4 - Top 25%,10.0,66837.0275,6788.337051291302,43455.87,0.0,4.5,8.0,18.0,7.083333333333333,2.9166666666666665,12.0,42216.54,75748.6,9940.720000000001,143154.5,12764.3,9316.08,27189.949999999997,33741.2,354071.89,0.11923154927661724,0.21393565018674598,0.028075428410880066,0.40430913620395,0.03605002362655787,0.026311266901193425,0.07679217347640897,0.09529477191764643
SAL100769,Salaried - Government,133717.0,49.0,Resident,Joint,High,1,Mass Affluent,Q4 - Top 25%,9.0,27914.336666666666,3105.6407331349205,32176.69,0.0,4.416666666666667,7.916666666666667,14.0,6.583333333333333,2.4166666666666665,12.0,39928.89,68484.76,11461.18,116697.07,18923.35,6531.52,40445.56,32499.71,334972.04,0.11920066522567078,0.2044491832810882,0.03421533331558061,0.34837853929539914,0.05649232694167549,0.01949870204092258,0.12074309246825496,0.09702215743140831
SAL100770,Salaried - IT,107629.0,28.0,Non-Resident,Joint,Low,1,Mass Affluent,Q3,9.0,35634.50916666666,3914.688954335017,32290.91,0.0,4.333333333333333,7.833333333333333,15.0,6.583333333333333,2.4166666666666665,12.0,43590.64,159990.63,19716.08,131629.7,9651.55,4441.32,27145.989999999998,31448.2,427614.11000000004,0.10193919934026498,0.3741472188558043,0.04610717826874328,0.307823565503954,0.022570700485070518,0.010386280284343281,0.06348244682571395,0.07354341043610557
SAL100771,Salaried - Government,33324.0,38.0,Non-Resident,Joint,Low,1,Mass,Q2,10.25,34687.652500000004,3423.4842914862916,16662.0,0.0,4.416666666666667,8.833333333333334,9.0,7.5,2.75,12.0,23424.67,105096.93,13302.86,94232.35,13169.99,8610.99,27810.56,23516.45,309164.8,0.07576758414929513,0.3399382141822096,0.0430283783923655,0.3047965033535513,0.042598607603452916,0.02785242692570435,0.08995383691804501,0.07606444847537625
SAL100772,Salaried - IT,106618.0,29.0,Non-Resident,Joint,Low,1,Mass Affluent,Q3,10.916666666666666,62197.47166666667,5815.896977887853,35431.25,0.0,4.833333333333333,9.583333333333334,18.0,8.583333333333334,2.3333333333333335,12.0,69786.97,142690.43,21258.23,110037.95,8965.48,7472.64,19202.85,34744.83,414159.37999999995,0.16850269092058234,0.34453023857626985,0.051328621363109055,0.26568986557783625,0.021647415060356716,0.018042908988322323,0.04636584592144213,0.0838924135920814
SAL100773,Salaried - IT,70068.0,33.0,Resident,Corporate,Low,1,Mass Affluent,Q3,8.583333333333334,27629.48833333333,3279.3449852693598,22287.01,0.0,4.333333333333333,7.083333333333333,13.0,6.5,2.0833333333333335,12.0,58977.66,89346.3,3057.51,103224.86,3909.3100000000004,24029.91,18649.7,30358.61,331553.86,0.17788259198671372,0.26947748399008237,0.009221759626022754,0.311336625669205,0.011790874641001014,0.07247664074850463,0.05624938283028887,0.0915646405081817
SAL100774,Salaried - IT,144153.0,58.0,Non-Resident,Corporate,Medium,2,Mass Affluent,Q4 - Top 25%,9.75,70024.42333333332,7275.806474389036,42536.3,0.0,4.333333333333333,7.916666666666667,9.0,6.083333333333333,3.6666666666666665,12.0,46528.48,188198.01,20052.58,106841.47,3825.95,12206.48,34671.1,33712.55,446036.62,0.10431538110032311,0.4219339882900198,0.04495725037105698,0.23953519780505916,0.008577658937510557,0.027366542235926727,0.07773151002713634,0.07558247123296738
SAL100775,Salaried - IT,45488.0,32.0,Non-Resident,Individual,Low,2,Mass,Q2,10.75,49198.66916666667,4648.794300595238,33031.79,0.0,4.416666666666667,8.333333333333334,8.0,7.5,3.25,12.0,12051.6,118968.23999999999,15918.99,80622.42,3324.58,6978.58,28102.72,21048.19,287015.32,0.041989396245468706,0.4145013583247054,0.05546390345992681,0.2808993610515285,0.01158328412573935,0.024314311863213433,0.0979136584068056,0.0733347265226121
SAL100776,Salaried - Government,39938.0,37.0,Resident,Individual,Low,1,Mass,Q2,9.166666666666666,20210.275833333333,2242.438911225349,13783.91,0.0,4.25,7.583333333333333,14.0,6.583333333333333,2.5833333333333335,12.0,42566.46,41037.66,15633.8,97219.68,6301.05,9987.18,7233.469999999999,22544.010000000002,242523.31,0.1755149226686705,0.16921119870910553,0.06446308191983689,0.400867364048429,0.02598121392949816,0.04118028902046571,0.029825875294213985,0.09295605440978025
SAL100777,Salaried - IT,149029.0,57.0,Non-Resident,Individual,Medium,1,Mass Affluent,Q4 - Top 25%,8.833333333333334,27215.605,3097.881651394902,26785.77,0.0,4.0,7.916666666666667,10.0,5.916666666666667,2.9166666666666665,12.0,40284.87,81811.44,15879.3,111304.06,17160.72,12071.0,15306.32,32769.55,326587.26,0.12335101497835525,0.2505040766133988,0.04862192113678898,0.3408095588296984,0.052545589194140645,0.03696102536271623,0.046867474254813246,0.10033933963008845
SAL100778,Salaried - IT,107565.0,55.0,Resident,Joint,Low,1,Mass Affluent,Q3,8.333333333333334,27020.127500000002,3139.7764521705144,25441.22,0.0,4.416666666666667,7.25,13.0,5.833333333333333,2.5,12.0,37515.67,97305.84,6816.46,114105.07,12923.99,8661.0,17172.79,29740.71,324241.53,0.11570285274683967,0.3001029510315967,0.021022785082466147,0.35191380326881627,0.039859144508724714,0.026711568996112246,0.052962956349237554,0.09172393801620661
SAL100779,Salaried - IT,63289.0,58.0,Non-Resident,Corporate,Medium,1,Mass Affluent,Q2,10.416666666666666,51915.994999999995,5124.15435766317,27735.21,0.0,4.0,8.75,15.0,6.666666666666667,3.75,12.0,58630.29,84755.43000000001,9747.45,140236.19,15905.27,15804.89,33196.229999999996,27646.91,385922.66,0.15192238258308027,0.21961765603502012,0.025257521805016583,0.3633789993051976,0.041213620366318995,0.04095351643772356,0.08601783061922302,0.07163847284841994
SAL100780,Salaried - Government,47447.0,45.0,Non-Resident,Joint,Low,3,Mass,Q2,9.5,36737.27333333333,3791.6930309644063,23723.5,0.0,4.25,8.0,11.0,7.333333333333333,2.1666666666666665,12.0,51636.25,123262.02,9835.91,87917.24,5775.41,459.78,19637.59,21799.51,320323.71,0.16120021212291777,0.3848045466256619,0.030706156593903085,0.27446372920693257,0.018029917298347974,0.0014353604982909318,0.06130545253737227,0.06805462511657347
SAL100781,Salaried - Government,77645.0,55.0,Non-Resident,Individual,Medium,2,Mass Affluent,Q3,10.583333333333334,65250.885,6120.560399669775,29098.21,0.0,4.666666666666667,8.333333333333334,7.0,7.5,3.0833333333333335,12.0,32039.9,80376.37,30307.719999999998,102187.62,8253.619999999999,8389.119999999999,42969.29,30821.04,335344.68,0.09554318857839046,0.2396828540712201,0.09037781663928587,0.3047241423361778,0.024612348107028264,0.025016409981515136,0.12813470009424333,0.09190854019213902
SAL100782,Salaried - Government,29861.0,53.0,Resident,Corporate,Low,1,Mass,Q2,9.333333333333334,26071.37166666667,2792.1599659391536,14930.5,0.0,4.416666666666667,7.583333333333333,13.0,6.416666666666667,2.9166666666666665,12.0,60317.52,85287.66,12374.029999999999,92628.61,1585.5,11920.69,21443.57,27298.88,312856.46,0.192796146833599,0.27260955391491676,0.0395517803915572,0.2960738288734712,0.005067819280445735,0.03810274526535268,0.06854124092563087,0.08725688451502647
SAL100783,Salaried - IT,107786.0,47.0,Non-Resident,Joint,Low,1,Mass Affluent,Q3,10.333333333333334,74955.60166666667,7384.081338568839,122142.68,0.0,4.5,8.416666666666666,14.0,7.166666666666667,3.1666666666666665,12.0,18555.38,184584.47999999998,9058.68,127153.39,8314.210000000001,14863.97,18359.809999999998,32169.67,413059.58999999997,0.04492179929777203,0.44687130977881423,0.02193068559429888,0.3078330417168138,0.02012835484584682,0.035985050002107444,0.04444833250330781,0.077881426261039
SAL100784,Salaried - Government,114243.0,35.0,Non-Resident,Corporate,Medium,1,Mass Affluent,Q3,10.0,66012.58833333333,6726.003566708754,39904.1,0.0,4.666666666666667,7.583333333333333,15.0,7.583333333333333,2.4166666666666665,12.0,43312.32,167458.44999999998,17465.08,124130.55,10286.44,6208.87,13541.98,24481.54,406885.23000000004,0.10644849408763252,0.4115618795010081,0.04292384857518667,0.3050750945174392,0.02528093732967402,0.01525951187758769,0.03328206334744566,0.06016817076402601
SAL100785,Salaried - Government,131408.0,26.0,Non-Resident,Individual,Low,1,Mass Affluent,Q4 - Top 25%,9.833333333333334,165658.61583333332,13519.470732115107,367681.15,0.0,4.0,7.75,14.0,6.416666666666667,3.4166666666666665,12.0,50297.909999999996,75260.70999999999,21485.059999999998,120313.18,10431.74,10807.5,35354.909999999996,30610.64,354561.64999999997,0.1418594199344458,0.2122641013206025,0.060596119179837975,0.3393293662752303,0.02942151245065562,0.0304812999375426,0.09971442201941468,0.08633375888227054
SAL100786,Salaried - IT,97323.0,30.0,Non-Resident,Corporate,Low,1,Mass Affluent,Q3,10.0,60800.40333333333,6119.630032587783,31932.2,0.0,4.666666666666667,8.333333333333334,13.0,7.416666666666667,2.5833333333333335,12.0,41774.590000000004,151374.66999999998,15188.630000000001,119002.1,10057.24,11981.57,2986.3,35582.05,387947.15,0.10768113646407765,0.3901940509164714,0.03915128645744659,0.3067482258859229,0.025924252826705903,0.030884541876387027,0.007697697998296933,0.09171880757469156
SAL100787,Salaried - IT,28655.0,32.0,Non-Resident,Individual,Low,2,Mass,Q1 - Bottom 25%,10.0,26135.2,2606.305778957154,14327.5,0.0,4.5,8.583333333333334,15.0,6.916666666666667,3.0833333333333335,12.0,20701.800000000003,53037.72,18350.4,92105.05,7297.82,14974.24,18930.010000000002,18472.0,243869.04000000004,0.08488900436070114,0.21748443344837867,0.0752469440155257,0.37768242332031976,0.029925159831686705,0.061402792252759915,0.07762367047494015,0.07574557229568787
SAL100788,Salaried - IT,73887.0,33.0,Non-Resident,Individual,High,1,Mass Affluent,Q3,10.416666666666666,53490.82749999999,5091.662233440171,32097.19,0.0,4.083333333333333,8.583333333333334,16.0,8.083333333333334,2.3333333333333335,12.0,21745.67,152075.28999999998,10028.67,110121.72,18091.6,10163.02,49108.97,34361.6,405696.54,0.05360082686433559,0.3748498569891673,0.024719634039767756,0.2714386472213936,0.044593922344025906,0.025050792890666508,0.12104853051002112,0.0846977891406222
SAL100789,Salaried - IT,110322.0,36.0,Non-Resident,Joint,Low,2,Mass Affluent,Q3,9.833333333333334,56345.1625,5769.058036826599,32727.59,0.0,4.666666666666667,8.25,14.0,6.666666666666667,3.1666666666666665,12.0,25616.81,169326.02,6449.18,110451.31,13645.380000000001,6891.8099999999995,46425.33,25299.82,404105.6599999999,0.06339136650548277,0.4190142251410189,0.015959142962758802,0.2733228482867575,0.03376686186479052,0.017054475307274837,0.11488413698536173,0.06260694294655512
SAL100790,Salaried - Government,112414.0,39.0,Resident,Corporate,High,3,Mass Affluent,Q3,11.75,91891.08916666667,8011.613426749177,66334.64,0.0,4.75,9.0,17.0,9.5,2.25,12.0,37401.79,131878.62,26332.52,137515.22,9692.95,6134.78,27559.33,31263.87,407779.08,0.09172071799269349,0.3234070271579405,0.0645754559061735,0.3372297078113963,0.023770101202837575,0.015044371574922381,0.06758397218415423,0.07666864616988198
SAL100791,Salaried - Government,121667.0,52.0,Resident,Joint,Low,1,Mass Affluent,Q3,10.5,87323.73166666667,8172.89084385522,161150.35,0.0,4.75,8.083333333333334,10.0,7.666666666666667,2.8333333333333335,12.0,43132.68,135851.15,14582.81,129325.86,8659.2,12578.810000000001,41668.54,27395.93,413194.98,0.10438819948877405,0.3287821889801275,0.035292805348215994,0.3129899109616482,0.02095669216504034,0.030442794827759044,0.10084473920762542,0.0663026690208095
SAL100792,Salaried - IT,80796.0,48.0,Resident,Individual,Low,1,Mass Affluent,Q3,9.583333333333334,52787.37583333333,5511.33539009139,31877.97,0.0,4.333333333333333,8.666666666666666,18.0,7.0,2.5833333333333335,12.0,32134.43,132997.09,11823.2,118541.39,15469.71,3896.5200000000004,21247.75,32635.940000000002,368746.02999999997,0.08714515516275526,0.36067395762877774,0.032063260450559974,0.3214716372675253,0.041952207593936676,0.010566947663138234,0.05762163730955965,0.08850519692374724
SAL100793,Salaried - IT,141458.0,48.0,Non-Resident,Individual,Low,1,Mass Affluent,Q4 - Top 25%,9.583333333333334,34453.72666666666,3631.8043353174603,32442.65,0.0,4.25,8.25,12.0,6.083333333333333,3.5,12.0,51901.969999999994,130120.42,11697.04,128486.66,20060.23,9872.779999999999,27407.8,33897.82,413444.72,0.12553545247838696,0.31472265506256797,0.02829166617486372,0.3107710747884264,0.04851973922898326,0.02387932297212551,0.06629132910440845,0.08198876019023778
SAL100794,Salaried - Government,73404.0,53.0,Non-Resident,Corporate,Low,1,Mass Affluent,Q3,9.416666666666666,34318.68583333333,3630.7956944444445,32159.73,0.0,4.25,8.5,10.0,7.083333333333333,2.3333333333333335,12.0,5062.6,165662.62,25124.47,120520.28,8079.6,15399.47,38364.97,33610.22,411824.23,0.012293108640062292,0.4022653548092593,0.06100775080669732,0.29264980353390085,0.019619049612500945,0.03739330733405366,0.09315860312541592,0.08161302213810975
